instance instanceType n m R beta duplDist seed alpha ubAlg testType tau time ttb iter iterTb bsSteps disp dispReal bal dispFirstFail balFirstFail dispFirstEC dispFirstECReal balFirstEC ubTime ub ubReal ecTime ecTimeMax ecNodes maxEcIter avgDispStep maxDispStep feasible balAlg th1 th2 balTime balTtb bbTime balTimeMax balNodes balCalls avgBalStep maxBalStep geNodes geNumBB avgBbNodes avgBbMoves avgBbDepth numMaxNodeIncr geDidReachTh2 balShakes balVnsShifts balVnsSwaps
weee-800-17-075-3 weee 800 17 319601 0.75 0 1 0.001 ubs full 1 3.52829 3.50874 12 12 0 9694 1.02114 0 NA NA 8059 0.925193 6.56275 0.470464 9694 1.02114 0.263841 0.0488548 6534 1 803.75 8035 1 2ge 2048 262144 2.80667 3.50307 2.43696 0.434388 1043696 13 1.37821 6.56275 1043696 733 1423.87 8.11733 29.6098 0 432 0 NA NA
weee-800-17-075-3 weee 800 17 319601 0.75 0 1 0.01 ubs full 1 2.80174 2.77324 19 19 0 9694 1.02114 0 NA NA 8077 0.926164 6.43979 0.429624 9694 1.02114 0.300831 0.0419082 3051 1 499.368 7871 1 2ge 2048 262144 2.03272 2.76746 1.70508 0.228236 791590 20 0.884347 6.43979 791590 661 1197.56 7.34493 24.3797 0 346 0 NA NA
weee-800-17-075-3 weee 800 17 319601 0.75 0 1 0.05 ubs full 1 1.63653 1.60015 8 7 0 9380 1.00321 0 NA NA 8125 0.930681 5.04459 0.464242 9694 1.02114 0.16558 0.0315257 2672 1 935.625 6221 1 2ge 2048 262144 1.06407 1.59196 0.900521 0.286602 395024 9 1.25297 5.04459 395024 266 1485.05 6.49624 26.6316 0 181 0 NA NA
weee-3200-53-050-7 weee 3200 53 5118363 0.5 38 1 0.001 ubs full 1 301.89 299.969 132 132 0 168866 1.07693 0 NA NA 129214 0.936889 12.7631 36.9438 168866 1.07693 39.7582 1.83574 65009 1 1278.05 129173 1 2ge 2048 262144 219.63 299.866 87.0372 4.22851 6297833 133 0.545896 12.7631 6297833 33363 188.767 4.82379 8.75347 0 1453 0 NA NA
weee-3200-53-050-7 weee 3200 53 5118363 0.5 38 1 0.01 ubs full 1 177.216 175.379 129 129 0 168866 1.07693 0 NA NA 136764 0.964527 12.4788 37.2451 168866 1.07693 39.5862 1.62265 121141 1 1305.91 136420 1 2ge 2048 262144 95.2491 175.283 36.93 3.64559 2834206 130 0.371333 12.4788 2834206 13940 203.315 4.63149 9.36119 0 664 0 NA NA
weee-3200-53-050-7 weee 3200 53 5118363 0.5 38 1 0.05 ubs full 1 70.0118 68.9246 41 40 0 159754 1.04582 0 NA NA 140702 0.979088 10.6908 37.798 168866 1.07693 13.4437 1.57477 1912 1 3151 110129 1 2ge 2048 262144 28.2833 68.773 12.2159 4.54666 1552587 42 0.560361 10.6908 1552587 3446 450.548 5.03221 12.5888 0 432 0 NA NA
weee-800-17-050-7 weee 800 17 319601 0.5 0 1 0.001 ubs full 1 2.13613 2.11916 10 10 0 9088 0.992865 0 NA NA 8155 0.939962 2.57404 0.49888 9088 0.992865 0.195631 0.049035 255 1 895 8017 1 2ge 2048 262144 1.47414 2.11304 1.25389 0.206725 478740 11 0.581118 2.57404 478740 386 1240.26 12.4845 33.3627 0 207 0 NA NA
weee-800-17-050-7 weee 800 17 319601 0.5 0 1 0.01 ubs full 1 1.82794 1.80597 14 14 0 9088 0.992865 0 NA NA 7466 0.895128 2.01636 0.493498 9088 0.992865 0.546651 0.295674 68111 1 624.857 7126 1 2ge 2048 262144 0.791006 1.80009 0.62467 0.0912605 211511 15 0.448738 2.01636 211511 278 760.831 11.7842 21.2374 0 94 0 NA NA
weee-800-17-050-7 weee 800 17 319601 0.5 0 1 0.05 ubs full 1 0.853232 0.835304 11 11 0 9088 0.992865 0 NA NA 8410 0.954106 1.24867 0.464318 9088 0.992865 0.185278 0.0372384 1841 1 700.273 7029 1 2ge 2048 262144 0.216675 0.829652 0.145735 0.0540094 45421 12 0.180483 1.24867 45421 82 553.915 12.6341 15.5 0 21 0 NA NA
weee-3200-53-100-1 weee 3200 53 5118359 1 42 1 0.001 ubs full 1 1801.31 1709.51 72 71 0 162727 1.05276 0 NA NA 120558 0.900345 35.8421 37.506 168015 1.07073 46.886 19.655 1511969 1 2260.56 120448 1 2ge 2048 262144 1721.87 1795.27 468.931 108.063 110401796 73 3.43098 35.8421 110401796 282936 390.201 1.63163 14.7722 76 26298 49 NA NA
weee-3200-53-100-1 weee 3200 53 5118359 1 42 1 0.01 ubs full 1 1059.01 1058.07 64 64 4 160947 1.04651 0 160947 0.0113754 124614 0.915799 34.312 37.7797 168015 1.07073 21.9639 1.31636 169145 1 2493.97 123438 1 2ge 2048 262144 1005.34 1057.95 262.931 227.77 75243160 69 2.9751 34.312 75243160 163430 460.4 1.17776 17.198 137 17445 107 NA NA
weee-3200-53-100-1 weee 3200 53 5118359 1 42 1 0.05 ubs full 1 1802.05 1415.38 117 116 0 167402 1.06871 0 NA NA 129481 0.934027 32.7301 37.2836 168015 1.07073 142.256 40.4702 6743993 1 1234.7 106277 1 2ge 2048 262144 1620.39 1799.99 282.251 377.413 83886048 118 1.95992 32.7301 83886048 245918 341.114 0.811917 15.1665 111 17095 74 NA NA
weee-3600-59-075-5 weee 3600 59 6478139 0.75 62 1 0.001 ubs full 1 366.529 366.192 15 15 0 184209 0.992356 0 NA NA 154931 0.906605 27.1611 56.3636 184209 0.992356 114.475 68.3225 7451355 1 12264.5 154801 1 2ge 2048 262144 217.217 366.058 93.9922 26.5788 20294960 16 5.9117 27.1611 20294960 22163 915.714 3.85886 20.6161 0 7078 0 NA NA
weee-3600-59-075-5 weee 3600 59 6478139 0.75 62 1 0.01 ubs full 1 139.492 139.25 10 10 0 184209 0.992356 0 NA NA 170941 0.953955 30.0155 56.0022 184209 0.992356 25.1976 17.0016 1406683 1 18399.6 170728 1 2ge 2048 262144 80.6996 139.133 34.9063 23.5213 9106030 11 5.71548 30.0155 9106030 7905 1151.93 2.90247 23.9919 0 3199 0 NA NA
weee-3600-59-075-5 weee 3600 59 6478139 0.75 62 1 0.05 ubs full 1 230.888 230.486 16 16 0 184209 0.992356 0 NA NA 155723 0.908966 23.3433 55.9563 184209 0.992356 132.556 73.0801 8873061 1 10126.6 133540 1 2ge 2048 262144 63.8826 230.365 28.8953 12.8116 7882667 17 3.95273 23.3433 7882667 6108 1290.55 2.73363 25.1762 0 3010 0 NA NA
weee-1200-23-050-8 weee 1200 23 719401 0.5 0 1 0.001 ubs full 1 2.99419 2.97551 5 5 0 18523 0.949079 0 NA NA 17229 0.911969 3.01954 1.32827 18523 0.949079 0.265835 0.108169 351 1 3687.4 17157 1 2ge 2048 262144 1.73834 2.96217 1.43475 0.41957 520319 6 1.1091 3.01954 520319 375 1387.52 10.8853 44.7413 0 225 0 NA NA
weee-1200-23-050-8 weee 1200 23 719401 0.5 0 1 0.01 ubs full 1 2.0261 2.00255 6 6 0 18523 0.949079 0 NA NA 16683 0.896503 1.50059 1.27645 18523 0.949079 0.281985 0.0710987 4885 1 3069.17 16575 1 2ge 2048 262144 0.76335 1.98887 0.584159 0.153915 176657 7 0.582595 1.50059 176657 198 892.207 12.1919 25.6465 0 81 0 NA NA
weee-1200-23-050-8 weee 1200 23 719401 0.5 0 1 0.05 ubs full 1 1.79056 1.76702 5 5 0 18523 0.949079 0 NA NA 17361 0.915578 0.919091 1.46667 18523 0.949079 0.250026 0.0797677 427 1 3522.8 16452 1 2ge 2048 262144 0.422531 1.75289 0.304188 0.123696 75022 6 0.333881 0.919091 75022 94 798.106 13.6809 19.1596 0 35 0 NA NA
weee-2000-35-050-6 weee 2000 35 1998994 0.5 7 1 0.001 ubs full 1 45.9158 45.6125 49 49 0 62788 1.0489 0 NA NA 50259 0.934039 8.16094 8.36641 62788 1.0489 6.54248 0.474226 73548 1 1277.53 50093 1 2ge 2048 262144 31.1935 45.569 21.3356 1.41312 3956587 50 0.724907 8.16094 3956587 5598 706.786 12.1647 15.9198 0 1260 0 NA NA
weee-2000-35-050-6 weee 2000 35 1998994 0.5 7 1 0.01 ubs full 1 31.1469 30.7633 58 58 0 62788 1.0489 0 NA NA 51170 0.94286 7.30017 8.19372 62788 1.0489 7.71229 0.847612 127281 1 1081.53 51120 1 2ge 2048 262144 15.0886 30.7276 9.45595 0.859436 1692250 59 0.467946 7.30017 1692250 2772 610.48 9.90765 15.0487 0 564 0 NA NA
weee-2000-35-050-6 weee 2000 35 1998994 0.5 7 1 0.05 ubs full 1 9.88058 9.6381 11 10 0 55170 0.980536 0 NA NA 50736 0.938693 5.79078 8.21085 62788 1.0489 1.48597 0.322735 122 1 3367.64 32607 1 2ge 2048 262144 2.70229 9.58569 1.85899 0.78576 378835 12 0.853433 5.79078 378835 353 1073.19 12.8187 19.3711 0 166 0 NA NA
weee-4000-65-075-2 weee 4000 65 7997897 0.75 104 1 0.001 ubs full 1 1804.57 1709.21 175 174 0 269326 1.08421 0 NA NA 206577 0.944212 22.0182 151.513 301117 1.15 83.4616 3.3633 189557 1 1537.43 206434 1 2ge 2048 262144 1558.88 1799.99 316.303 92.2964 20118020 176 0.798611 22.0182 20118020 196336 102.467 2.05332 7.58959 42 3241 46 NA NA
weee-4000-65-075-2 weee 4000 65 7997897 0.75 104 1 0.01 ubs full 1 1808.29 1771.76 312 311 0 276865 1.10019 0 NA NA 208082 0.947795 21.9337 150.698 301117 1.15 143.759 3.0012 370566 1 886.933 207947 1 2ge 2048 262144 1469.33 1799.89 256.846 138.37 16377669 313 0.439439 21.9337 16377669 186665 87.7383 1.72132 7.28381 42 2569 75 NA NA
weee-4000-65-075-2 weee 4000 65 7997897 0.75 104 1 0.05 ubs full 1 416.07 412.519 131 130 0 260844 1.06618 0 NA NA 210236 0.952996 19.3896 149.104 301117 1.15 59.2896 2.45129 23157 1 1668.35 167831 1 2ge 2048 262144 210.236 412.315 63.8346 10.4137 8039846 132 0.575568 19.3896 8039846 23846 337.157 2.82689 12.1616 0 1987 0 NA NA
weee-3200-53-100-3 weee 3200 53 5118372 1 29 1 0.001 ubs full 1 1800.39 1179.44 9 8 0 147345 0.995695 0 NA NA 130090 0.932415 76.8952 38.402 165692 1.059 5.01128 1.80547 124 1 16399.1 129570 1 2ge 2048 262144 1771.73 1800 456.227 620.351 130305756 10 32.0594 76.8952 130305756 270726 481.32 1.09895 18.0859 126 31858 48 NA NA
weee-3200-53-100-3 weee 3200 53 5118372 1 29 1 0.01 ubs full 1 1800.36 1007.38 11 10 1 149807 1.00424 0 151112 0.0083989 131672 0.938569 77.8786 39.0986 165692 1.059 5.84836 1.93578 3283 1 13735.9 131661 1 2ge 2048 262144 1769.79 1799.84 404.849 715.86 121978290 13 30.033 77.8786 121978290 270418 451.073 0.907591 17.9615 144 27208 73 NA NA
weee-3200-53-100-3 weee 3200 53 5118372 1 29 1 0.05 ubs full 1 1800.45 1118.49 18 17 0 153917 1.01901 0 NA NA 133758 0.946223 75.4936 38.5368 165692 1.059 7.66657 1.63667 10912 1 7791.61 118621 1 2ge 2048 262144 1767.47 1799.45 300.82 681.153 97148661 19 20.6199 75.4936 97148661 220882 439.822 0.758147 16.7098 24 22341 9 NA NA
weee-3600-59-025-3 weee 3600 59 6478127 0.25 74 1 0.001 ubs full 1 1802.66 1016.61 152 151 0 214149 1.07325 0 NA NA 160454 0.92337 6.27285 57.2855 216931 1.08062 109.654 24.4176 48754094 1 1406.18 160267 1 2ge 2048 262144 846.748 1016.39 489.552 14.508 31300229 152 0.367168 6.27285 31300229 71171 439.789 11.6517 9.49984 0 8067 0 NA NA
weee-3600-59-025-3 weee 3600 59 6478127 0.25 74 1 0.01 ubs full 1 647.283 643.299 212 212 0 216931 1.08062 0 NA NA 159633 0.920878 4.29767 57.9238 216931 1.08062 157.281 32.0767 4737279 1 1020.21 159197 1 2ge 2048 262144 419.648 643.181 246.153 6.84022 15614643 213 0.18236 4.29767 15614643 36901 423.15 10.907 9.62386 0 4413 0 NA NA
weee-3600-59-025-3 weee 3600 59 6478127 0.25 74 1 0.05 ubs full 1 86.7391 85.9097 19 18 0 191947 1.01366 0 NA NA 158357 0.917024 2.1224 57.5071 216931 1.08062 8.53593 0.908316 2241 1 8420.42 126416 1 2ge 2048 262144 42.3938 85.7622 27.4922 6.1035 2673129 20 0.460968 2.1224 2673129 2736 977.021 14.8271 15.4214 0 1067 0 NA NA
weee-2000-35-025-3 weee 2000 35 1998996 0.25 5 1 0.001 ubs full 1 130.664 129.818 89 89 0 62486 1.03687 0 NA NA 46140 0.888574 2.26187 8.56126 62486 1.03687 14.1444 2.07794 446045 1 700.888 46068 1 2ge 2048 262144 105.648 129.765 79.5681 4.1926 18233644 90 0.284817 2.26187 18233644 15291 1192.44 12.9039 16.6774 0 7004 0 NA NA
weee-2000-35-025-3 weee 2000 35 1998996 0.25 5 1 0.01 ubs full 1 65.0456 64.354 93 93 0 62486 1.03687 0 NA NA 47446 0.901298 1.93711 8.60965 62486 1.03687 15.0022 1.74102 533617 1 666.43 47042 1 2ge 2048 262144 39.7 64.3137 28.7105 1.34173 5313172 94 0.165545 1.93711 5313172 5685 934.595 13.6236 15.4128 0 2053 0 NA NA
weee-2000-35-025-3 weee 2000 35 1998996 0.25 5 1 0.05 ubs full 1 10.6398 10.3884 14 13 0 54539 0.967131 0 NA NA 47919 0.905877 0.756468 8.70843 62486 1.03687 1.81928 0.279614 624 1 2812.07 32738 1 2ge 2048 262144 2.7328 10.3392 1.87737 0.508628 342280 15 0.143373 0.756468 342280 357 958.768 13.3249 18.2997 0 152 0 NA NA
weee-2400-41-025-10 weee 2400 41 2878788 0.25 13 1 0.001 ubs full 1 555.41 552.854 307 307 0 103643 1.1216 0 NA NA 74318 0.941557 5.05591 14.5868 103643 1.1216 197.468 85.9898 10543005 1 335.062 73661 1 2ge 2048 262144 319.84 552.789 178.252 3.56274 13196587 308 0.218505 5.05591 13196587 58789 224.474 8.748 7.44641 0 3310 0 NA NA
weee-2400-41-025-10 weee 2400 41 2878788 0.25 13 1 0.01 ubs full 1 249.448 245.53 288 287 0 102021 1.11239 0 NA NA 73028 0.93314 4.16481 14.3827 103643 1.1216 89.7573 15.4689 3404329 1 350.302 72029 1 2ge 2048 262144 125.885 245.448 74.088 1.48111 5674419 289 0.124491 4.16481 5674419 20669 274.538 10.2238 8.09434 0 1565 0 NA NA
weee-2400-41-025-10 weee 2400 41 2878788 0.25 13 1 0.05 ubs full 1 41.0512 40.3906 45 44 0 91057 1.04777 0 NA NA 72659 0.930733 2.42643 14.496 103643 1.1216 8.18865 0.558018 3385 1 1477.87 48127 1 2ge 2048 262144 20.3775 40.3156 14.0175 1.81006 1900666 46 0.20351 2.42643 1900666 2325 817.491 13.9484 13.4292 0 713 0 NA NA
weee-3600-59-025-5 weee 3600 59 6478139 0.25 62 1 0.001 ubs full 1 178.277 177.799 16 16 0 184209 0.992356 0 NA NA 155723 0.908966 5.52864 57.9105 184209 0.992356 17.7228 8.02502 587525 1 11498.8 155616 1 2ge 2048 262144 124.193 177.65 78.1181 16.9807 10420882 17 1.42426 5.52864 10420882 8541 1220.1 12.3891 21.004 1 4180 1 NA NA
weee-3600-59-025-5 weee 3600 59 6478139 0.25 62 1 0.01 ubs full 1 106.232 105.911 14 14 0 184209 0.992356 0 NA NA 168856 0.947789 4.97873 58.0127 184209 0.992356 7.59991 1.5361 53797 1 13018.4 166904 1 2ge 2048 262144 62.9297 105.766 41.0902 7.86521 5316473 15 0.854745 4.97873 5316473 4310 1233.52 12.6485 18.6552 0 2180 0 NA NA
weee-3600-59-025-5 weee 3600 59 6478139 0.25 62 1 0.05 ubs full 1 253.383 252.877 26 26 0 184209 0.992356 0 NA NA 160210 0.922445 1.77315 57.4422 184209 0.992356 166.093 46.9244 10137872 1 6594.73 147464 1 2ge 2048 262144 50.1683 252.782 33.3642 5.7524 3670000 27 0.257597 1.77315 3670000 3324 1104.09 12.8962 16.2121 0 1491 0 NA NA
weee-1200-23-075-8 weee 1200 23 719401 0.75 0 1 0.001 ubs full 1 4.06592 4.03838 7 7 0 18523 0.949079 0 NA NA 16545 0.89265 4.32212 1.45218 18523 0.949079 0.966365 0.618082 114517 1 2638.71 16493 1 2ge 2048 262144 1.94649 4.02392 1.57241 0.353755 529898 8 1.34014 4.32212 529898 406 1305.17 11.7217 41.9754 0 235 0 NA NA
weee-1200-23-075-8 weee 1200 23 719401 0.75 0 1 0.01 ubs full 1 2.72515 2.70353 3 3 0 18523 0.949079 0 NA NA 16562 0.893104 2.84875 1.39993 18523 0.949079 1.10934 0.983451 173920 1 6083.33 16289 1 2ge 2048 262144 0.609197 2.68308 0.478955 0.243113 148413 4 2.12517 2.84875 148413 129 1150.49 13.6202 31.186 0 68 0 NA NA
weee-1200-23-075-8 weee 1200 23 719401 0.75 0 1 0.05 ubs full 1 1.72518 1.70404 4 4 0 18523 0.949079 0 NA NA 16562 0.893104 2.24131 1.43876 18523 0.949079 0.21811 0.0680667 1226 1 4279.5 15157 1 2ge 2048 262144 0.440006 1.6912 0.327401 0.127298 85160 5 1.09414 2.24131 85160 101 843.168 14.8515 20.5644 0 39 0 NA NA
weee-800-17-050-3 weee 800 17 319601 0.5 0 1 0.001 ubs full 1 2.69427 2.67304 13 13 0 9694 1.02114 0 NA NA 7281 0.877149 2.81407 0.495618 9694 1.02114 0.276379 0.0391397 4256 1 736.308 7184 1 2ge 2048 262144 1.93043 2.66805 1.65148 0.213661 624669 14 0.814024 2.81407 624669 465 1343.37 11.9505 31.3312 0 275 0 NA NA
weee-800-17-050-3 weee 800 17 319601 0.5 0 1 0.01 ubs full 1 1.8862 1.86035 15 15 0 9694 1.02114 0 NA NA 7411 0.885615 2.30473 0.501301 9694 1.02114 0.37638 0.0906562 20495 1 628.933 7153 1 2ge 2048 262144 0.999536 1.85443 0.794905 0.162535 268473 16 0.559722 2.30473 268473 322 833.767 11.7298 20.7578 0 118 0 NA NA
weee-800-17-050-3 weee 800 17 319601 0.5 0 1 0.05 ubs full 1 1.17339 1.14544 15 15 0 9694 1.02114 0 NA NA 8059 0.925193 2.30769 0.470586 9694 1.02114 0.269079 0.0386575 4644 1 466.533 5363 1 2ge 2048 262144 0.426643 1.13967 0.316803 0.0630194 110337 16 0.318315 2.30769 110337 153 721.157 11.451 16.7451 0 52 0 NA NA
weee-3200-53-050-8 weee 3200 53 5118364 0.5 37 1 0.001 ubs full 1 808.553 803.531 349 349 0 178575 1.10506 0 NA NA 117322 0.886825 9.17769 36.4932 178575 1.10506 132.592 11.2083 2284573 1 511.287 117296 1 2ge 2048 262144 598.644 803.431 221.869 4.14143 10944804 350 0.291357 9.17769 10944804 98080 111.591 4.41013 6.54464 0 2086 1 NA NA
weee-3200-53-050-8 weee 3200 53 5118364 0.5 37 1 0.01 ubs full 1 50.9502 50.2066 19 18 0 150495 1.00992 0 NA NA 134629 0.952834 10.3453 36.2891 178575 1.10506 7.15115 1.48167 130 1 7915.11 134504 1 2ge 2048 262144 19.6199 50.0616 11.2149 2.98007 1215227 20 1.22248 10.3453 1215227 1792 678.14 9.66071 16.4079 0 408 0 NA NA
weee-3200-53-050-8 weee 3200 53 5118364 0.5 37 1 0.05 ubs full 1 59.6369 58.744 31 30 0 156190 1.02992 0 NA NA 130611 0.937921 7.6905 36.8979 178575 1.10506 10.6357 1.08212 924 1 4087.71 101144 1 2ge 2048 262144 22.7909 58.6164 12.7468 2.31962 1205801 32 0.655962 7.6905 1205801 2154 559.796 9.81662 12.8435 0 406 0 NA NA
weee-1200-23-050-3 weee 1200 23 719398 0.5 3 1 0.001 ubs full 1 15.8724 15.7161 53 53 0 23499 1.07397 0 NA NA 18019 0.932836 4.69316 1.39679 23499 1.07397 2.84268 0.290989 83365 1 441.057 17997 1 2ge 2048 262144 10.7845 15.702 8.39821 0.430738 2277445 54 0.430534 4.69316 2277445 2515 905.545 12.1893 18.4926 0 816 0 NA NA
weee-1200-23-050-3 weee 1200 23 719398 0.5 3 1 0.01 ubs full 1 9.12063 8.96775 50 50 0 23499 1.07397 0 NA NA 17915 0.929515 3.33129 1.44695 23499 1.07397 2.2858 0.138532 31619 1 467.58 17795 1 2ge 2048 262144 4.72977 8.95291 3.35559 0.289996 918771 51 0.349028 3.33129 918771 1349 681.076 10.5701 15.3966 0 352 0 NA NA
weee-1200-23-050-3 weee 1200 23 719398 0.5 3 1 0.05 ubs full 1 3.48462 3.36935 17 16 0 21816 1.03298 0 NA NA 18386 0.942276 2.59111 1.44977 23499 1.07397 0.817056 0.116453 1367 1 966.412 12983 1 2ge 2048 262144 1.29468 3.34755 0.932173 0.223704 245900 18 0.375934 2.59111 245900 293 839.249 12.1809 15.9386 0 109 0 NA NA
weee-2000-35-075-6 weee 2000 35 1998994 0.75 7 1 0.001 ubs full 1 88.7636 88.4154 45 45 0 62788 1.0489 0 NA NA 48169 0.912937 16.5597 8.3901 62788 1.0489 6.61005 0.70683 80844 1 1392.13 48065 1 2ge 2048 262144 73.8708 88.3678 43.3033 4.46292 11897340 46 1.79723 16.5597 11897340 17399 683.794 4.12035 18.4209 1 3637 1 NA NA
weee-2000-35-075-6 weee 2000 35 1998994 0.75 7 1 0.01 ubs full 1 65.9459 65.5616 50 50 0 62788 1.0489 0 NA NA 50259 0.934039 15.5622 8.26051 62788 1.0489 11.473 4.87696 547203 1 1251.5 50060 1 2ge 2048 262144 46.1082 65.5198 26.7887 2.96199 8286132 51 1.2461 15.5622 8286132 10261 807.536 3.253 20.5164 0 2575 0 NA NA
weee-2000-35-075-6 weee 2000 35 1998994 0.75 7 1 0.05 ubs full 1 49.2603 48.8797 44 44 0 62788 1.0489 0 NA NA 51657 0.947394 14.089 8.31099 62788 1.0489 6.48982 0.776609 78953 1 1403.55 50650 1 2ge 2048 262144 34.5259 48.835 20.2078 2.65247 6548947 45 1.1335 14.089 6548947 7154 915.425 2.70576 21.3381 0 2081 0 NA NA
weee-1200-23-050-6 weee 1200 23 719400 0.5 1 1 0.001 ubs full 1 3.76158 3.73055 8 8 0 19912 0.988611 0 NA NA 17311 0.918514 3.97438 1.43749 19912 0.988611 0.457097 0.126729 2271 1 2485 17279 1 2ge 2048 262144 2.13529 3.71602 1.71204 0.351672 569199 9 1.20731 3.97438 569199 449 1267.7 12.2628 33.8641 0 246 0 NA NA
weee-1200-23-050-6 weee 1200 23 719400 0.5 1 1 0.01 ubs full 1 2.50099 2.47632 6 6 0 19912 0.988611 0 NA NA 17457 0.922507 3.34948 1.43498 19912 0.988611 0.358197 0.112609 1012 1 3311.5 17419 1 2ge 2048 262144 0.999485 2.46491 0.765704 0.237023 218114 7 1.17634 3.34948 218114 223 978.09 12.1345 24.8655 0 97 0 NA NA
weee-1200-23-050-6 weee 1200 23 719400 0.5 1 1 0.05 ubs full 1 2.55262 2.51236 10 10 0 19912 0.988611 0 NA NA 17964 0.936998 2.92619 1.43852 19912 0.988611 0.535929 0.104869 8282 1 1662.4 14676 1 2ge 2048 262144 0.77309 2.49781 0.56182 0.205235 158448 11 0.499759 2.92619 158448 163 972.074 11.5092 20.3804 0 76 0 NA NA
weee-3600-59-050-5 weee 3600 59 6478139 0.5 62 1 0.001 ubs full 1 898.224 897.786 17 17 0 184209 0.992356 0 NA NA 163405 0.931909 12.9212 58.2703 184209 0.992356 782.371 759.485 51256167 1 10826.8 163297 1 2ge 2048 262144 79.1426 897.652 48.5749 8.13452 5186178 18 2.13893 12.9212 5186178 5645 918.721 11.5382 21.5727 0 1814 0 NA NA
weee-3600-59-050-5 weee 3600 59 6478139 0.5 62 1 0.01 ubs full 1 149.129 148.686 19 19 0 184209 0.992356 0 NA NA 167072 0.942849 11.8613 58.5176 184209 0.992356 75.3537 43.1275 4242860 1 9431 162100 1 2ge 2048 262144 36.9797 148.565 22.3301 4.30437 2039618 20 1.44161 11.8613 2039618 2559 797.037 11.2915 16.9394 0 728 0 NA NA
weee-3600-59-050-5 weee 3600 59 6478139 0.5 62 1 0.05 ubs full 1 57.2079 55.483 10 9 0 177870 0.974323 0 NA NA 163370 0.931803 8.8368 58.5562 184209 0.992356 6.29967 1.55559 66019 1 12259.4 108070 1 2ge 2048 262144 15.4092 55.2887 9.84317 3.79003 901215 11 1.61311 8.8368 901215 943 955.689 14.2322 17.8834 0 377 0 NA NA
weee-2800-47-025-10 weee 2800 47 3918581 0.25 20 1 0.001 ubs full 1 104.427 104.154 20 20 0 114566 1.01032 0 NA NA 100373 0.942345 4.59944 25.006 114566 1.01032 11.8791 5.15712 238465 1 5704.9 99996 1 2ge 2048 262144 75.0105 104.069 52.3447 8.32412 8322597 21 0.912443 4.59944 8322597 6922 1202.34 12.8473 19.6618 0 3280 0 NA NA
weee-2800-47-025-10 weee 2800 47 3918581 0.25 20 1 0.01 ubs full 1 51.4248 51.0973 23 23 0 114566 1.01032 0 NA NA 100373 0.942345 4.59768 24.5942 114566 1.01032 6.36854 0.954905 15584 1 4942.65 99517 1 2ge 2048 262144 27.6193 51.0175 18.8597 1.85705 2517295 24 0.522869 4.59768 2517295 2556 984.857 13.5771 16.9656 0 985 0 NA NA
weee-2800-47-025-10 weee 2800 47 3918581 0.25 20 1 0.05 ubs full 1 45.8926 45.5336 30 30 0 114566 1.01032 0 NA NA 94814 0.914913 1.76259 24.3229 114566 1.01032 9.65502 2.4363 187018 1 3019.97 70847 1 2ge 2048 262144 18.5552 45.4717 12.6289 2.14547 1497969 31 0.214398 1.76259 1497969 1629 919.564 14.1977 15.5531 0 610 0 NA NA
weee-800-17-100-5 weee 800 17 319601 1 0 1 0.001 ubs full 1 1800.02 1355.52 1 1 9 7969 0.94214 0 8411 0.072006 8411 0.967152 30.7884 0.481913 10479 1.08147 0.0565888 0.0565888 5 1 8392 8392 1 2ge 2048 262144 1799.54 1799.74 1689.3 313.94 794932327 11 30.7884 30.7884 794932327 214907 3698.96 1.90438 27.4445 1262 87562 191 NA NA
weee-800-17-100-5 weee 800 17 319601 1 0 1 0.01 ubs full 1 426.232 426.227 1 1 10 7893 0.938155 0 8250 0.025079 8248 0.958682 31.5102 0.44705 10479 1.08147 0.0523554 0.0523555 2 1 8051 8051 1 2ge 2048 262144 425.772 426.22 405.151 101.753 190045519 12 31.5102 31.5102 190045519 47766 3978.68 1.34715 28.7593 1353 13009 235 NA NA
weee-800-17-100-5 weee 800 17 319601 1 0 1 0.05 ubs full 1 356.557 356.551 1 1 10 7910 0.938729 0 8186 0.0198332 8186 0.956012 29.2783 0.416561 10479 1.08147 0.0380269 0.0380269 7 1 8154 8154 1 2ge 2048 262144 356.136 356.545 343.909 51.7686 163493215 12 29.2783 29.2783 163493215 27829 5874.92 0.329764 30.0997 1084 7823 185 NA NA
weee-3200-53-075-8 weee 3200 53 5118364 0.75 37 1 0.001 ubs full 1 1801.89 1451.21 102 101 1 166340 1.06444 0 166672 0.000647193 131676 0.941873 21.0923 35.8943 178575 1.10506 30.3584 1.85876 7900 1 1633.04 131671 1 2ge 2048 262144 1733.88 1800 349.894 250.133 40746851 104 1.03037 21.0923 40746851 305690 133.295 1.76763 8.75034 217 5835 193 NA NA
weee-3200-53-075-8 weee 3200 53 5118364 0.75 37 1 0.01 ubs full 1 638.046 635.754 117 116 0 167628 1.06882 0 NA NA 133756 0.949575 20.2466 36.1305 178575 1.10506 34.3127 1.45211 20868 1 1407.8 130860 1 2ge 2048 262144 563.842 635.582 128.749 72.5641 18739718 118 0.764911 20.2466 18739718 102572 182.698 1.68561 10.1069 101 3409 100 NA NA
